,date,wind_code,sec_name,wind_type1
2562,2020-11-15,600295.SH,鄂尔多斯,A股
2563,2020-11-15,600297.SH,广汇汽车,A股
2564,2020-11-15,600298.SH,安琪酵母,A股
2565,2020-11-15,600299.SH,安迪苏,A股
2566,2020-11-15,600300.SH,维维股份,A股
2567,2020-11-15,600301.SH,ST南化,A股
2568,2020-11-15,600302.SH,标准股份,A股
2569,2020-11-15,600303.SH,曙光股份,A股
2570,2020-11-15,600305.SH,恒顺醋业,A股
2571,2020-11-15,600306.SH,*ST商城,A股
2572,2020-11-15,600307.SH,酒钢宏兴,A股
2573,2020-11-15,600308.SH,华泰股份,A股
2574,2020-11-15,600309.SH,万华化学,A股
2575,2020-11-15,600310.SH,桂东电力,A股
2576,2020-11-15,600311.SH,*ST荣华,A股
2577,2020-11-15,600312.SH,平高电气,A股
2578,2020-11-15,600313.SH,农发种业,A股
2579,2020-11-15,600315.SH,上海家化,A股
2580,2020-11-15,600316.SH,洪都航空,A股
2581,2020-11-15,600317.SH,营口港,A股
2582,2020-11-15,600318.SH,新力金融,A股
2583,2020-11-15,600319.SH,ST亚星,A股
2584,2020-11-15,600320.SH,振华重工,A股
2585,2020-11-15,600321.SH,正源股份,A股
2586,2020-11-15,600322.SH,天房发展,A股
2587,2020-11-15,600323.SH,瀚蓝环境,A股
2588,2020-11-15,600325.SH,华发股份,A股
2589,2020-11-15,600326.SH,西藏天路,A股
2590,2020-11-15,600327.SH,大东方,A股
2591,2020-11-15,600328.SH,中盐化工,A股
2592,2020-11-15,600329.SH,中新药业,A股
2593,2020-11-15,600330.SH,天通股份,A股
2594,2020-11-15,600331.SH,宏达股份,A股
2595,2020-11-15,600332.SH,白云山,A股
2596,2020-11-15,600333.SH,长春燃气,A股
2597,2020-11-15,600335.SH,国机汽车,A股
2598,2020-11-15,600336.SH,澳柯玛,A股
2599,2020-11-15,600337.SH,美克家居,A股
2600,2020-11-15,600338.SH,西藏珠峰,A股
2601,2020-11-15,600339.SH,中油工程,A股
2602,2020-11-15,600340.SH,华夏幸福,A股
2603,2020-11-15,600343.SH,航天动力,A股
2604,2020-11-15,600345.SH,长江通信,A股
2605,2020-11-15,600346.SH,恒力石化,A股
2606,2020-11-15,600348.SH,阳泉煤业,A股
2607,2020-11-15,600350.SH,山东高速,A股
2608,2020-11-15,600351.SH,亚宝药业,A股
2609,2020-11-15,600352.SH,浙江龙盛,A股
2610,2020-11-15,600353.SH,旭光电子,A股
2611,2020-11-15,600354.SH,*ST敦种,A股
2612,2020-11-15,600355.SH,精伦电子,A股
2613,2020-11-15,600356.SH,恒丰纸业,A股
2614,2020-11-15,600358.SH,*ST联合,A股
2615,2020-11-15,600359.SH,新农开发,A股
2616,2020-11-15,600360.SH,华微电子,A股
2617,2020-11-15,600361.SH,华联综超,A股
2618,2020-11-15,600362.SH,江西铜业,A股
2619,2020-11-15,600363.SH,联创光电,A股
2620,2020-11-15,600365.SH,ST通葡,A股
2621,2020-11-15,600366.SH,宁波韵升,A股
2622,2020-11-15,600367.SH,红星发展,A股
2623,2020-11-15,600368.SH,五洲交通,A股
2624,2020-11-15,600369.SH,西南证券,A股
2625,2020-11-15,600370.SH,三房巷,A股
2626,2020-11-15,600371.SH,万向德农,A股
2627,2020-11-15,600372.SH,中航电子,A股
2628,2020-11-15,600373.SH,中文传媒,A股
2629,2020-11-15,600375.SH,华菱星马,A股
2630,2020-11-15,600376.SH,首开股份,A股
2631,2020-11-15,600377.SH,宁沪高速,A股
2632,2020-11-15,600378.SH,昊华科技,A股
2633,2020-11-15,600379.SH,宝光股份,A股
2634,2020-11-15,600380.SH,健康元,A股
2635,2020-11-15,600381.SH,青海春天,A股
2636,2020-11-15,600382.SH,广东明珠,A股
2637,2020-11-15,600383.SH,金地集团,A股
2638,2020-11-15,600385.SH,ST金泰,A股
2639,2020-11-15,600386.SH,北巴传媒,A股
2640,2020-11-15,600387.SH,海越能源,A股
2641,2020-11-15,600388.SH,龙净环保,A股
2642,2020-11-15,600389.SH,江山股份,A股
2643,2020-11-15,600390.SH,五矿资本,A股
2644,2020-11-15,600391.SH,航发科技,A股
2645,2020-11-15,600392.SH,盛和资源,A股
2646,2020-11-15,600393.SH,粤泰股份,A股
2647,2020-11-15,600395.SH,盘江股份,A股
2648,2020-11-15,600396.SH,金山股份,A股
2649,2020-11-15,600397.SH,安源煤业,A股
2650,2020-11-15,600398.SH,海澜之家,A股
2651,2020-11-15,600399.SH,ST抚钢,A股
2652,2020-11-15,600400.SH,红豆股份,A股
2653,2020-11-15,600403.SH,大有能源,A股
2654,2020-11-15,600405.SH,动力源,A股
2655,2020-11-15,600406.SH,国电南瑞,A股
2656,2020-11-15,600408.SH,ST安泰,A股
2657,2020-11-15,600409.SH,三友化工,A股
2658,2020-11-15,600410.SH,华胜天成,A股
2659,2020-11-15,600415.SH,小商品城,A股
2660,2020-11-15,600416.SH,*ST湘电,A股
2661,2020-11-15,600418.SH,江淮汽车,A股
2662,2020-11-15,600419.SH,天润乳业,A股
2663,2020-11-15,600420.SH,现代制药,A股
2664,2020-11-15,600421.SH,ST华嵘,A股
2665,2020-11-15,600422.SH,昆药集团,A股
2666,2020-11-15,600423.SH,ST柳化,A股
2667,2020-11-15,600425.SH,青松建化,A股
2668,2020-11-15,600426.SH,华鲁恒升,A股
2669,2020-11-15,600428.SH,中远海特,A股
2670,2020-11-15,600429.SH,三元股份,A股
2671,2020-11-15,600433.SH,冠豪高新,A股
2672,2020-11-15,600435.SH,北方导航,A股
2673,2020-11-15,600436.SH,片仔癀,A股
2674,2020-11-15,600438.SH,通威股份,A股
2675,2020-11-15,600439.SH,瑞贝卡,A股
2676,2020-11-15,600444.SH,国机通用,A股
2677,2020-11-15,600446.SH,金证股份,A股
2678,2020-11-15,600448.SH,华纺股份,A股
2679,2020-11-15,600449.SH,宁夏建材,A股
2680,2020-11-15,600452.SH,涪陵电力,A股
2681,2020-11-15,600455.SH,博通股份,A股
2682,2020-11-15,600456.SH,宝钛股份,A股
2683,2020-11-15,600458.SH,时代新材,A股
2684,2020-11-15,600459.SH,贵研铂业,A股
2685,2020-11-15,600460.SH,士兰微,A股
2686,2020-11-15,600461.SH,洪城水业,A股
2687,2020-11-15,600462.SH,*ST九有,A股
2688,2020-11-15,600463.SH,空港股份,A股
2689,2020-11-15,600466.SH,蓝光发展,A股
2690,2020-11-15,600467.SH,好当家,A股
2691,2020-11-15,600468.SH,百利电气,A股
2692,2020-11-15,600469.SH,风神股份,A股
2693,2020-11-15,600470.SH,*ST六化,A股
2694,2020-11-15,600475.SH,华光环能,A股
2695,2020-11-15,600476.SH,湘邮科技,A股
2696,2020-11-15,600477.SH,杭萧钢构,A股
2697,2020-11-15,600478.SH,科力远,A股
2698,2020-11-15,600479.SH,千金药业,A股
2699,2020-11-15,600480.SH,凌云股份,A股
2700,2020-11-15,600481.SH,双良节能,A股
2701,2020-11-15,600482.SH,中国动力,A股
2702,2020-11-15,600483.SH,福能股份,A股
2703,2020-11-15,600485.SH,*ST信威,A股
2704,2020-11-15,600486.SH,扬农化工,A股
2705,2020-11-15,600487.SH,亨通光电,A股
2706,2020-11-15,600488.SH,天药股份,A股
2707,2020-11-15,600489.SH,中金黄金,A股
2708,2020-11-15,600490.SH,鹏欣资源,A股
2709,2020-11-15,600491.SH,龙元建设,A股
2710,2020-11-15,600493.SH,凤竹纺织,A股
2711,2020-11-15,600495.SH,晋西车轴,A股
2712,2020-11-15,600496.SH,精工钢构,A股
2713,2020-11-15,600497.SH,驰宏锌锗,A股
2714,2020-11-15,600498.SH,烽火通信,A股
2715,2020-11-15,600499.SH,科达制造,A股
2716,2020-11-15,600500.SH,中化国际,A股
2717,2020-11-15,600501.SH,航天晨光,A股
2718,2020-11-15,600502.SH,安徽建工,A股
2719,2020-11-15,600503.SH,华丽家族,A股
2720,2020-11-15,600505.SH,西昌电力,A股
2721,2020-11-15,600506.SH,香梨股份,A股
2722,2020-11-15,600507.SH,方大特钢,A股
2723,2020-11-15,600508.SH,上海能源,A股
2724,2020-11-15,600509.SH,天富能源,A股
2725,2020-11-15,600510.SH,黑牡丹,A股
2726,2020-11-15,600511.SH,国药股份,A股
2727,2020-11-15,600512.SH,腾达建设,A股
2728,2020-11-15,600513.SH,联环药业,A股
2729,2020-11-15,600515.SH,海航基础,A股
2730,2020-11-15,600516.SH,方大炭素,A股
2731,2020-11-15,600517.SH,国网英大,A股
2732,2020-11-15,600518.SH,ST康美,A股
2733,2020-11-15,600519.SH,贵州茅台,A股
2734,2020-11-15,600520.SH,文一科技,A股
2735,2020-11-15,600521.SH,华海药业,A股
2736,2020-11-15,600522.SH,中天科技,A股
2737,2020-11-15,600523.SH,贵航股份,A股
2738,2020-11-15,600525.SH,长园集团,A股
2739,2020-11-15,600526.SH,菲达环保,A股
2740,2020-11-15,600527.SH,江南高纤,A股
2741,2020-11-15,600528.SH,中铁工业,A股
2742,2020-11-15,600529.SH,山东药玻,A股
2743,2020-11-15,600530.SH,*ST交昂,A股
2744,2020-11-15,600531.SH,豫光金铅,A股
2745,2020-11-15,600532.SH,宏达矿业,A股
2746,2020-11-15,600533.SH,栖霞建设,A股
2747,2020-11-15,600535.SH,天士力,A股
2748,2020-11-15,600536.SH,中国软件,A股
2749,2020-11-15,600537.SH,亿晶光电,A股
2750,2020-11-15,600538.SH,国发股份,A股
2751,2020-11-15,600539.SH,ST狮头,A股
2752,2020-11-15,600540.SH,新赛股份,A股
2753,2020-11-15,600543.SH,莫高股份,A股
2754,2020-11-15,600545.SH,卓郎智能,A股
2755,2020-11-15,600546.SH,山煤国际,A股
2756,2020-11-15,600547.SH,山东黄金,A股
2757,2020-11-15,600548.SH,深高速,A股
2758,2020-11-15,600549.SH,厦门钨业,A股
2759,2020-11-15,600550.SH,保变电气,A股
2760,2020-11-15,600551.SH,时代出版,A股
2761,2020-11-15,600552.SH,凯盛科技,A股
2762,2020-11-15,600555.SH,*ST海创,A股
2763,2020-11-15,600556.SH,天下秀,A股
2764,2020-11-15,600557.SH,康缘药业,A股
2765,2020-11-15,600558.SH,大西洋,A股
2766,2020-11-15,600559.SH,老白干酒,A股
2767,2020-11-15,600560.SH,金自天正,A股
2768,2020-11-15,600561.SH,江西长运,A股
2769,2020-11-15,600562.SH,国睿科技,A股
2770,2020-11-15,600563.SH,法拉电子,A股
2771,2020-11-15,600565.SH,迪马股份,A股
2772,2020-11-15,600566.SH,济川药业,A股
2773,2020-11-15,600567.SH,山鹰国际,A股
2774,2020-11-15,600568.SH,*ST中珠,A股
2775,2020-11-15,600569.SH,安阳钢铁,A股
2776,2020-11-15,600570.SH,恒生电子,A股
2777,2020-11-15,600571.SH,信雅达,A股
2778,2020-11-15,600572.SH,康恩贝,A股
2779,2020-11-15,600573.SH,惠泉啤酒,A股
2780,2020-11-15,600575.SH,淮河能源,A股
2781,2020-11-15,600576.SH,祥源文化,A股
2782,2020-11-15,600577.SH,精达股份,A股
2783,2020-11-15,600578.SH,京能电力,A股
2784,2020-11-15,600579.SH,克劳斯,A股
2785,2020-11-15,600580.SH,卧龙电驱,A股
2786,2020-11-15,600581.SH,八一钢铁,A股
2787,2020-11-15,600582.SH,天地科技,A股
2788,2020-11-15,600583.SH,海油工程,A股
2789,2020-11-15,600584.SH,长电科技,A股
2790,2020-11-15,600585.SH,海螺水泥,A股
2791,2020-11-15,600586.SH,金晶科技,A股
2792,2020-11-15,600587.SH,新华医疗,A股
2793,2020-11-15,600588.SH,用友网络,A股
2794,2020-11-15,600589.SH,广东榕泰,A股
2795,2020-11-15,600590.SH,泰豪科技,A股
2796,2020-11-15,600592.SH,龙溪股份,A股
2797,2020-11-15,600593.SH,大连圣亚,A股
2798,2020-11-15,600594.SH,益佰制药,A股
2799,2020-11-15,600595.SH,ST中孚,A股
2800,2020-11-15,600596.SH,新安股份,A股
2801,2020-11-15,600597.SH,光明乳业,A股
2802,2020-11-15,600598.SH,北大荒,A股
2803,2020-11-15,600599.SH,*ST熊猫,A股
2804,2020-11-15,600600.SH,青岛啤酒,A股
2805,2020-11-15,600601.SH,方正科技,A股
2806,2020-11-15,600602.SH,云赛智联,A股
2807,2020-11-15,600603.SH,广汇物流,A股
2808,2020-11-15,600604.SH,市北高新,A股
2809,2020-11-15,600605.SH,汇通能源,A股
2810,2020-11-15,600606.SH,绿地控股,A股
2811,2020-11-15,600608.SH,ST沪科,A股
2812,2020-11-15,600609.SH,金杯汽车,A股
2813,2020-11-15,600610.SH,ST毅达,A股
2814,2020-11-15,600611.SH,大众交通,A股
2815,2020-11-15,600612.SH,老凤祥,A股
2816,2020-11-15,600613.SH,神奇制药,A股
2817,2020-11-15,600614.SH,*ST鹏起,A股
2818,2020-11-15,600615.SH,丰华股份,A股
2819,2020-11-15,600616.SH,金枫酒业,A股
2820,2020-11-15,600617.SH,国新能源,A股
2821,2020-11-15,600618.SH,氯碱化工,A股
2822,2020-11-15,600619.SH,海立股份,A股
2823,2020-11-15,600620.SH,天宸股份,A股
2824,2020-11-15,600621.SH,华鑫股份,A股
2825,2020-11-15,600622.SH,光大嘉宝,A股
2826,2020-11-15,600623.SH,华谊集团,A股
2827,2020-11-15,600624.SH,复旦复华,A股
2828,2020-11-15,600626.SH,申达股份,A股
2829,2020-11-15,600628.SH,新世界,A股
2830,2020-11-15,600629.SH,华建集团,A股
2831,2020-11-15,600630.SH,龙头股份,A股
2832,2020-11-15,600633.SH,浙数文化,A股
2833,2020-11-15,600634.SH,*ST富控,A股
2834,2020-11-15,600635.SH,大众公用,A股
2835,2020-11-15,600636.SH,国新文化,A股
2836,2020-11-15,600637.SH,东方明珠,A股
2837,2020-11-15,600638.SH,新黄浦,A股
2838,2020-11-15,600639.SH,浦东金桥,A股
2839,2020-11-15,600640.SH,号百控股,A股
2840,2020-11-15,600641.SH,万业企业,A股
2841,2020-11-15,600642.SH,申能股份,A股
2842,2020-11-15,600643.SH,爱建集团,A股
2843,2020-11-15,600644.SH,乐山电力,A股
2844,2020-11-15,600645.SH,中源协和,A股
2845,2020-11-15,600647.SH,同达创业,A股
2846,2020-11-15,600648.SH,外高桥,A股
2847,2020-11-15,600649.SH,城投控股,A股
2848,2020-11-15,600650.SH,锦江投资,A股
2849,2020-11-15,600651.SH,*ST飞乐,A股
2850,2020-11-15,600652.SH,ST游久,A股
2851,2020-11-15,600653.SH,申华控股,A股
2852,2020-11-15,600654.SH,ST中安,A股
2853,2020-11-15,600655.SH,豫园股份,A股
2854,2020-11-15,600657.SH,信达地产,A股
2855,2020-11-15,600658.SH,电子城,A股
2856,2020-11-15,600660.SH,福耀玻璃,A股
2857,2020-11-15,600661.SH,昂立教育,A股
2858,2020-11-15,600662.SH,强生控股,A股
2859,2020-11-15,600663.SH,陆家嘴,A股
2860,2020-11-15,600664.SH,哈药股份,A股
2861,2020-11-15,600665.SH,天地源,A股
2862,2020-11-15,600666.SH,ST瑞德,A股
2863,2020-11-15,600667.SH,太极实业,A股
2864,2020-11-15,600668.SH,尖峰集团,A股
2865,2020-11-15,600671.SH,*ST目药,A股
2866,2020-11-15,600673.SH,东阳光,A股
2867,2020-11-15,600674.SH,川投能源,A股
2868,2020-11-15,600675.SH,中华企业,A股
2869,2020-11-15,600676.SH,交运股份,A股
2870,2020-11-15,600677.SH,*ST航通,A股
2871,2020-11-15,600678.SH,四川金顶,A股
2872,2020-11-15,600679.SH,上海凤凰,A股
2873,2020-11-15,600681.SH,百川能源,A股
2874,2020-11-15,600682.SH,南京新百,A股
2875,2020-11-15,600683.SH,京投发展,A股
2876,2020-11-15,600684.SH,珠江实业,A股
2877,2020-11-15,600685.SH,中船防务,A股
2878,2020-11-15,600686.SH,金龙汽车,A股
2879,2020-11-15,600687.SH,*ST刚泰,A股
2880,2020-11-15,600688.SH,上海石化,A股
2881,2020-11-15,600689.SH,上海三毛,A股
2882,2020-11-15,600690.SH,海尔智家,A股
2883,2020-11-15,600691.SH,阳煤化工,A股
2884,2020-11-15,600692.SH,亚通股份,A股
2885,2020-11-15,600693.SH,东百集团,A股
2886,2020-11-15,600694.SH,大商股份,A股
2887,2020-11-15,600695.SH,绿庭投资,A股
2888,2020-11-15,600696.SH,ST岩石,A股
2889,2020-11-15,600697.SH,欧亚集团,A股
2890,2020-11-15,600698.SH,ST天雁,A股
2891,2020-11-15,600699.SH,均胜电子,A股
2892,2020-11-15,600701.SH,*ST工新,A股
2893,2020-11-15,600702.SH,ST舍得,A股
2894,2020-11-15,600703.SH,三安光电,A股
2895,2020-11-15,600704.SH,物产中大,A股
2896,2020-11-15,600705.SH,中航资本,A股
2897,2020-11-15,600706.SH,曲江文旅,A股
2898,2020-11-15,600707.SH,彩虹股份,A股
2899,2020-11-15,600708.SH,光明地产,A股
2900,2020-11-15,600710.SH,苏美达,A股
2901,2020-11-15,600711.SH,盛屯矿业,A股
2902,2020-11-15,600712.SH,南宁百货,A股
2903,2020-11-15,600713.SH,南京医药,A股
2904,2020-11-15,600714.SH,金瑞矿业,A股
2905,2020-11-15,600715.SH,文投控股,A股
2906,2020-11-15,600716.SH,凤凰股份,A股
2907,2020-11-15,600717.SH,天津港,A股
2908,2020-11-15,600718.SH,东软集团,A股
2909,2020-11-15,600719.SH,大连热电,A股
2910,2020-11-15,600720.SH,祁连山,A股
2911,2020-11-15,600721.SH,ST百花,A股
2912,2020-11-15,600722.SH,金牛化工,A股
2913,2020-11-15,600723.SH,首商股份,A股
2914,2020-11-15,600724.SH,宁波富达,A股
2915,2020-11-15,600725.SH,ST云维,A股
2916,2020-11-15,600726.SH,华电能源,A股
2917,2020-11-15,600727.SH,鲁北化工,A股
2918,2020-11-15,600728.SH,佳都科技,A股
2919,2020-11-15,600729.SH,重庆百货,A股
2920,2020-11-15,600730.SH,中国高科,A股
2921,2020-11-15,600731.SH,湖南海利,A股
2922,2020-11-15,600732.SH,爱旭股份,A股
2923,2020-11-15,600733.SH,北汽蓝谷,A股
2924,2020-11-15,600734.SH,*ST实达,A股
2925,2020-11-15,600735.SH,新华锦,A股
2926,2020-11-15,600736.SH,苏州高新,A股
2927,2020-11-15,600737.SH,中粮糖业,A股
2928,2020-11-15,600738.SH,兰州民百,A股
2929,2020-11-15,600739.SH,辽宁成大,A股
2930,2020-11-15,600740.SH,山西焦化,A股
2931,2020-11-15,600741.SH,华域汽车,A股
2932,2020-11-15,600742.SH,一汽富维,A股
2933,2020-11-15,600743.SH,华远地产,A股
2934,2020-11-15,600744.SH,华银电力,A股
2935,2020-11-15,600745.SH,闻泰科技,A股
2936,2020-11-15,600746.SH,江苏索普,A股
2937,2020-11-15,600748.SH,上实发展,A股
2938,2020-11-15,600749.SH,西藏旅游,A股
2939,2020-11-15,600750.SH,江中药业,A股
2940,2020-11-15,600751.SH,海航科技,A股
2941,2020-11-15,600753.SH,东方银星,A股
2942,2020-11-15,600754.SH,锦江酒店,A股
2943,2020-11-15,600755.SH,厦门国贸,A股
2944,2020-11-15,600756.SH,浪潮软件,A股
2945,2020-11-15,600757.SH,长江传媒,A股
2946,2020-11-15,600758.SH,辽宁能源,A股
2947,2020-11-15,600759.SH,洲际油气,A股
2948,2020-11-15,600760.SH,中航沈飞,A股
2949,2020-11-15,600761.SH,安徽合力,A股
2950,2020-11-15,600763.SH,通策医疗,A股
2951,2020-11-15,600764.SH,中国海防,A股
2952,2020-11-15,600765.SH,中航重机,A股
2953,2020-11-15,600766.SH,园城黄金,A股
2954,2020-11-15,600767.SH,ST运盛,A股
2955,2020-11-15,600768.SH,宁波富邦,A股
2956,2020-11-15,600769.SH,祥龙电业,A股
2957,2020-11-15,600770.SH,综艺股份,A股
2958,2020-11-15,600771.SH,广誉远,A股
2959,2020-11-15,600773.SH,西藏城投,A股
2960,2020-11-15,600774.SH,汉商集团,A股
2961,2020-11-15,600775.SH,南京熊猫,A股
2962,2020-11-15,600776.SH,东方通信,A股
2963,2020-11-15,600777.SH,新潮能源,A股
2964,2020-11-15,600778.SH,友好集团,A股
2965,2020-11-15,600779.SH,水井坊,A股
2966,2020-11-15,600780.SH,通宝能源,A股
2967,2020-11-15,600781.SH,*ST辅仁,A股
2968,2020-11-15,600782.SH,新钢股份,A股
2969,2020-11-15,600783.SH,鲁信创投,A股
2970,2020-11-15,600784.SH,鲁银投资,A股
2971,2020-11-15,600785.SH,新华百货,A股
2972,2020-11-15,600787.SH,中储股份,A股
2973,2020-11-15,600789.SH,鲁抗医药,A股
2974,2020-11-15,600790.SH,轻纺城,A股
2975,2020-11-15,600791.SH,京能置业,A股
2976,2020-11-15,600792.SH,云煤能源,A股
2977,2020-11-15,600793.SH,宜宾纸业,A股
2978,2020-11-15,600794.SH,保税科技,A股
2979,2020-11-15,600795.SH,国电电力,A股
2980,2020-11-15,600796.SH,钱江生化,A股
2981,2020-11-15,600797.SH,浙大网新,A股
2982,2020-11-15,600798.SH,宁波海运,A股
2983,2020-11-15,600800.SH,天津磁卡,A股
2984,2020-11-15,600801.SH,华新水泥,A股
2985,2020-11-15,600802.SH,福建水泥,A股
2986,2020-11-15,600803.SH,新奥股份,A股
2987,2020-11-15,600804.SH,鹏博士,A股
2988,2020-11-15,600805.SH,悦达投资,A股
2989,2020-11-15,600807.SH,济南高新,A股
2990,2020-11-15,600808.SH,马钢股份,A股
2991,2020-11-15,600809.SH,山西汾酒,A股
2992,2020-11-15,600810.SH,神马股份,A股
2993,2020-11-15,600811.SH,东方集团,A股
2994,2020-11-15,600812.SH,华北制药,A股
2995,2020-11-15,600814.SH,杭州解百,A股
2996,2020-11-15,600815.SH,*ST厦工,A股
2997,2020-11-15,600816.SH,*ST安信,A股
2998,2020-11-15,600817.SH,ST宏盛,A股
2999,2020-11-15,600818.SH,中路股份,A股
3000,2020-11-15,600819.SH,耀皮玻璃,A股
3001,2020-11-15,600820.SH,隧道股份,A股
3002,2020-11-15,600821.SH,*ST劝业,A股
3003,2020-11-15,600822.SH,上海物贸,A股
3004,2020-11-15,600823.SH,世茂股份,A股
3005,2020-11-15,600824.SH,益民集团,A股
3006,2020-11-15,600825.SH,新华传媒,A股
3007,2020-11-15,600826.SH,兰生股份,A股
3008,2020-11-15,600827.SH,百联股份,A股
3009,2020-11-15,600828.SH,茂业商业,A股
3010,2020-11-15,600829.SH,人民同泰,A股
3011,2020-11-15,600830.SH,香溢融通,A股
3012,2020-11-15,600831.SH,广电网络,A股
3013,2020-11-15,600833.SH,第一医药,A股
3014,2020-11-15,600834.SH,申通地铁,A股
3015,2020-11-15,600835.SH,上海机电,A股
3016,2020-11-15,600836.SH,*ST界龙,A股
3017,2020-11-15,600837.SH,海通证券,A股
3018,2020-11-15,600838.SH,上海九百,A股
3019,2020-11-15,600839.SH,四川长虹,A股
3020,2020-11-15,600841.SH,上柴股份,A股
3021,2020-11-15,600843.SH,上工申贝,A股
3022,2020-11-15,600844.SH,丹化科技,A股
3023,2020-11-15,600845.SH,宝信软件,A股
3024,2020-11-15,600846.SH,同济科技,A股
3025,2020-11-15,600847.SH,万里股份,A股
3026,2020-11-15,600848.SH,上海临港,A股
3027,2020-11-15,600850.SH,华东电脑,A股
3028,2020-11-15,600851.SH,海欣股份,A股
3029,2020-11-15,600853.SH,龙建股份,A股
3030,2020-11-15,600854.SH,春兰股份,A股
3031,2020-11-15,600855.SH,航天长峰,A股
3032,2020-11-15,600856.SH,*ST中天,A股
3033,2020-11-15,600857.SH,宁波中百,A股
3034,2020-11-15,600858.SH,银座股份,A股
3035,2020-11-15,600859.SH,王府井,A股
3036,2020-11-15,600860.SH,*ST京城,A股
3037,2020-11-15,600861.SH,北京城乡,A股
3038,2020-11-15,600862.SH,中航高科,A股
3039,2020-11-15,600863.SH,内蒙华电,A股
3040,2020-11-15,600864.SH,哈投股份,A股
3041,2020-11-15,600865.SH,百大集团,A股
3042,2020-11-15,600866.SH,星湖科技,A股
3043,2020-11-15,600867.SH,通化东宝,A股
3044,2020-11-15,600868.SH,梅雁吉祥,A股
3045,2020-11-15,600869.SH,智慧能源,A股
3046,2020-11-15,600870.SH,ST厦华,A股
3047,2020-11-15,600871.SH,石化油服,A股
3048,2020-11-15,600872.SH,中炬高新,A股
3049,2020-11-15,600873.SH,梅花生物,A股
3050,2020-11-15,600874.SH,创业环保,A股
3051,2020-11-15,600875.SH,东方电气,A股
3052,2020-11-15,600876.SH,洛阳玻璃,A股
3053,2020-11-15,600877.SH,ST电能,A股
3054,2020-11-15,600879.SH,航天电子,A股
3055,2020-11-15,600880.SH,博瑞传播,A股
3056,2020-11-15,600881.SH,亚泰集团,A股
3057,2020-11-15,600882.SH,妙可蓝多,A股
3058,2020-11-15,600883.SH,博闻科技,A股
3059,2020-11-15,600884.SH,杉杉股份,A股
3060,2020-11-15,600885.SH,宏发股份,A股
3061,2020-11-15,600886.SH,国投电力,A股
3062,2020-11-15,600887.SH,伊利股份,A股
3063,2020-11-15,600888.SH,新疆众和,A股
3064,2020-11-15,600889.SH,南京化纤,A股
3065,2020-11-15,600890.SH,中房股份,A股
3066,2020-11-15,600891.SH,*ST秋林,A股
3067,2020-11-15,600892.SH,*ST大晟,A股
3068,2020-11-15,600893.SH,航发动力,A股
3069,2020-11-15,600894.SH,广日股份,A股
3070,2020-11-15,600895.SH,张江高科,A股
3071,2020-11-15,600896.SH,览海医疗,A股
3072,2020-11-15,600897.SH,厦门空港,A股
3073,2020-11-15,600898.SH,*ST美讯,A股
3074,2020-11-15,600900.SH,长江电力,A股
3075,2020-11-15,600901.SH,江苏租赁,A股
3076,2020-11-15,600903.SH,贵州燃气,A股
3077,2020-11-15,600908.SH,无锡银行,A股
3078,2020-11-15,600909.SH,华安证券,A股
3079,2020-11-15,600917.SH,重庆燃气,A股
3080,2020-11-15,600918.SH,中泰证券,A股
3081,2020-11-15,600919.SH,江苏银行,A股
3082,2020-11-15,600926.SH,杭州银行,A股
3083,2020-11-15,600928.SH,西安银行,A股
3084,2020-11-15,600929.SH,雪天盐业,A股
3085,2020-11-15,600933.SH,爱柯迪,A股
3086,2020-11-15,600936.SH,广西广电,A股
3087,2020-11-15,600939.SH,重庆建工,A股
3088,2020-11-15,600956.SH,新天绿能,A股
3089,2020-11-15,600958.SH,东方证券,A股
3090,2020-11-15,600959.SH,江苏有线,A股
3091,2020-11-15,600960.SH,渤海汽车,A股
3092,2020-11-15,600961.SH,株冶集团,A股
3093,2020-11-15,600962.SH,国投中鲁,A股
3094,2020-11-15,600963.SH,岳阳林纸,A股
3095,2020-11-15,600965.SH,福成股份,A股
3096,2020-11-15,600966.SH,博汇纸业,A股
3097,2020-11-15,600967.SH,内蒙一机,A股
3098,2020-11-15,600968.SH,海油发展,A股
3099,2020-11-15,600969.SH,郴电国际,A股
3100,2020-11-15,600970.SH,中材国际,A股
3101,2020-11-15,600971.SH,恒源煤电,A股
3102,2020-11-15,600973.SH,宝胜股份,A股
3103,2020-11-15,600975.SH,新五丰,A股
3104,2020-11-15,600976.SH,健民集团,A股
3105,2020-11-15,600977.SH,中国电影,A股
3106,2020-11-15,600978.SH,*ST宜生,A股
3107,2020-11-15,600979.SH,广安爱众,A股
3108,2020-11-15,600980.SH,北矿科技,A股
3109,2020-11-15,600981.SH,汇鸿集团,A股
3110,2020-11-15,600982.SH,宁波热电,A股
3111,2020-11-15,600983.SH,惠而浦,A股
3112,2020-11-15,600984.SH,建设机械,A股
3113,2020-11-15,600985.SH,淮北矿业,A股
3114,2020-11-15,600986.SH,科达股份,A股
3115,2020-11-15,600987.SH,航民股份,A股
3116,2020-11-15,600988.SH,赤峰黄金,A股
3117,2020-11-15,600989.SH,宝丰能源,A股
3118,2020-11-15,600990.SH,四创电子,A股
3119,2020-11-15,600992.SH,贵绳股份,A股
3120,2020-11-15,600993.SH,马应龙,A股
3121,2020-11-15,600995.SH,文山电力,A股
